,ndoi,smscg,tide
6/4/1982,28548.51788,1,6.145999908
6/5/1982,27885.25583,1,6.310299873
6/6/1982,27236.70964,1,6.467499733
6/7/1982,26601.59443,1,6.412800312
6/8/1982,25978.6253,1,6.265899658
6/9/1982,25366.51734,1,5.982699871
6/10/1982,24763.98567,1,5.855000019
6/11/1982,24169.74537,1,5.424899578
6/12/1982,23582.51155,1,4.938599586
6/13/1982,23000.99932,1,4.620399952
6/14/1982,22423.92376,1,4.59430027
6/15/1982,21850,1,4.548600197
6/16/1982,21271.62004,1,4.501100063
6/17/1982,20683.35622,1,5.32310009
6/18/1982,20087.19416,1,6.43350029
6/19/1982,19485.11944,1,7.435199738
6/20/1982,18879.11768,1,8.309399605
6/21/1982,18271.17447,1,8.760299683
6/22/1982,17663.27541,1,8.744100571
6/23/1982,17057.40611,1,8.194800377
6/24/1982,16455.55217,1,7.982800007
6/25/1982,15859.69918,1,7.026400089
6/26/1982,15271.83275,1,5.971099854
6/27/1982,14693.93848,1,5.486200333
6/28/1982,14128.00197,1,5.056400299
6/29/1982,13576.00882,1,4.601200104
6/30/1982,13039.94463,1,4.916800022
7/1/1982,12521.79501,0,5.437200069
7/2/1982,12023.54555,0,5.921600342
7/3/1982,11547.18185,0,6.218900204
7/4/1982,11094.68953,0,6.458000183
7/5/1982,10668.05416,0,6.572499752
7/6/1982,10269.26137,0,6.591200352
7/7/1982,9900.296744,0,6.49849987
7/8/1982,9563.145889,0,6.198900223
7/9/1982,9259.794405,0,6.017499924
7/10/1982,8992.227893,0,5.64620018
7/11/1982,8762.431955,0,4.940299988
7/12/1982,8572.39219,0,4.716800213
7/13/1982,8424.094201,0,4.552700043
7/14/1982,8319.523588,0,4.50579977
7/15/1982,8260.665951,0,5.114099979
7/16/1982,8243.423081,0,5.866500378
7/17/1982,8232.533371,0,6.961999893
7/18/1982,8221.996417,0,7.886500359
7/19/1982,8211.812926,0,8.507699966
7/20/1982,8201.983604,0,8.722400665
7/21/1982,8192.509157,0,8.479000092
7/22/1982,8183.39029,0,7.867800236
7/23/1982,8174.627708,0,7.530900002
7/24/1982,8166.222119,0,6.502699852
7/25/1982,8158.174228,0,5.543200016
7/26/1982,8150.48474,0,4.838799953
7/27/1982,8143.154362,0,4.36590004
7/28/1982,8136.183799,0,4.583899975
7/29/1982,8129.573756,0,4.839600086
7/30/1982,8123.324941,0,5.222199917
7/31/1982,8117.438058,0,5.632599831
8/1/1982,8111.913814,0,5.988300323
8/2/1982,8106.752914,0,6.276900291
8/3/1982,8101.956064,0,6.446199894
8/4/1982,8097.52397,0,6.545200348
8/5/1982,8093.457337,0,6.336899757
8/6/1982,8089.756872,0,6.133500099
8/7/1982,8086.42328,0,5.749399662
8/8/1982,8083.457268,0,5.357600212
8/9/1982,8080.85954,0,4.806200027
8/10/1982,8078.630803,0,4.398400307
8/11/1982,8076.771763,0,4.359800339
8/12/1982,8075.283125,0,5.119100094
8/13/1982,8074.165595,0,5.690599918
8/14/1982,8073.419879,0,6.197199821
8/15/1982,8073.046683,0,7.008899689
8/16/1982,8075.18863,0,7.662700176
8/17/1982,8092.456773,0,8.019500732
8/18/1982,8126.37744,0,7.969099998
8/19/1982,8176.308247,0,7.632400036
8/20/1982,8241.60681,0,7.005800247
8/21/1982,8321.630744,0,6.392300129
8/22/1982,8415.737665,0,5.418400288
8/23/1982,8523.285187,0,4.747600079
8/24/1982,8643.630927,0,4.270700455
8/25/1982,8776.132499,0,4.326800346
8/26/1982,8920.147521,0,4.451900005
8/27/1982,9075.033606,0,4.377699852
8/28/1982,9240.148371,0,4.742499828
8/29/1982,9414.84943,0,5.128200054
8/30/1982,9598.494401,0,5.48059988
8/31/1982,9790.440897,0,5.787799835
9/1/1982,9990.046535,1,6.086299896
9/2/1982,10196.66893,1,6.040199757
9/3/1982,10409.6657,1,5.940700054
9/4/1982,10628.39445,1,5.563199997
9/5/1982,10852.21281,1,5.03880024
9/6/1982,11080.47839,1,4.715199947
9/7/1982,11312.5488,1,4.671999931
9/8/1982,11547.78166,1,4.925700188
9/9/1982,11785.53459,1,5.145900249
9/10/1982,12025.1652,1,5.453600407
9/11/1982,12266.0311,1,5.805100441
9/12/1982,12507.48992,1,6.053100109
9/13/1982,12748.89927,1,6.552199841
9/14/1982,12989.61675,1,6.884400368
9/15/1982,13229,1,6.987900257
9/16/1982,13477.8823,1,6.813599586
9/17/1982,13746.85709,1,6.302000046
9/18/1982,14034.92222,1,5.591900349
9/19/1982,14341.07554,1,5.170400143
9/20/1982,14664.31489,1,5.050000191
9/21/1982,15003.63812,1,4.92509985
9/22/1982,15358.04306,1,4.62830019
9/23/1982,15726.52758,1,4.389999866
9/24/1982,16108.08951,1,4.204800129
9/25/1982,16501.72669,1,4.190599918
9/26/1982,16906.43698,1,4.182099819
9/27/1982,17321.21822,1,4.501200199
9/28/1982,17745.06825,1,4.882800102
9/29/1982,18176.98491,1,5.172699928
9/30/1982,18615.96607,1,5.291100025
10/1/1982,19061.00955,0,5.282700062
10/2/1982,19511.1132,0,5.050199986
10/3/1982,19965.27488,0,4.991499901
10/4/1982,20422.49242,0,5.596400261
10/5/1982,20881.76367,0,5.896399975
10/6/1982,21342.08647,0,6.062099934
10/7/1982,21802.45868,0,6.053800106
10/8/1982,22261.87813,0,5.924499989
10/9/1982,22719.34268,0,5.785900116
10/10/1982,23173.85016,0,5.703100204
10/11/1982,23624.39842,0,5.539200306
10/12/1982,24069.98531,0,5.779900074
10/13/1982,24509.60867,0,5.822599888
10/14/1982,24942.26635,0,5.758900166
10/15/1982,25366.95619,0,5.52519989
10/16/1982,25782.52521,0,5.673500061
10/17/1982,26187.87719,0,5.807100296
10/18/1982,26583.93139,0,5.991100311
10/19/1982,26971.84803,0,5.833099842
10/20/1982,27352.78732,0,5.546999931
10/21/1982,27727.90947,0,5.090500355
10/22/1982,28098.37467,0,4.67869997
10/23/1982,28465.34316,0,4.261600018
10/24/1982,28829.97512,0,3.980200052
10/25/1982,29193.43077,0,3.937399864
10/26/1982,29556.87031,0,4.092200279
10/27/1982,29921.45396,0,4.331500053
10/28/1982,30288.34192,0,4.59980011
10/29/1982,30658.69441,0,4.674699783
10/30/1982,31033.67162,0,5.060400009
10/31/1982,31414.43377,0,5.867400169
11/1/1982,31802.14106,0,6.654899597
11/2/1982,32197.95371,0,7.136300087
11/3/1982,32603.03192,0,7.376199722
11/4/1982,33018.5359,0,7.245800018
11/5/1982,33445.62586,0,6.858700275
11/6/1982,33885.462,0,6.348700047
11/7/1982,34339.20454,0,5.783499718
11/8/1982,34808.01368,0,5.268199921
11/9/1982,35293.04963,0,5.164000034
11/10/1982,35795.4726,0,5.546299934
11/11/1982,36316.44279,0,5.393599987
11/12/1982,36857.12042,0,5.491300106
11/13/1982,37418.66569,0,6.068900108
11/14/1982,38002.23882,0,6.396699905
11/15/1982,38609,0,6.579699993
11/16/1982,39267.39228,0,6.604599953
11/17/1982,40001.94127,0,6.348599911
11/18/1982,40807.93105,0,6.113699913
11/19/1982,41680.6457,0,5.664800167
11/20/1982,42615.3693,0,5.101599693
11/21/1982,43607.38592,0,4.559400082
11/22/1982,44651.97964,0,4.048900127
11/23/1982,45744.43455,0,4.039599895
11/24/1982,46880.03471,0,4.108999729
11/25/1982,48054.06422,0,4.175199986
11/26/1982,49261.80714,0,4.467400074
11/27/1982,50498.54755,0,5.011799812
11/28/1982,51759.56954,0,6.133999825
11/29/1982,53040.15718,0,7.082600117
11/30/1982,54335.59455,0,7.901499748
12/1/1982,55641.16572,1,8.319999695
12/2/1982,56952.15478,1,8.340100288
12/3/1982,58263.84581,1,8.109800339
12/4/1982,59571.52288,1,7.497100353
12/5/1982,60870.47006,1,6.598600388
12/6/1982,62155.97145,1,5.559599876
12/7/1982,63423.31111,1,5.259700298
12/8/1982,64667.77313,1,4.947700024
12/9/1982,65884.64159,1,5.02159977
12/10/1982,67069.20055,1,5.372799873
12/11/1982,68216.73411,1,5.962400436
12/12/1982,69322.52633,1,6.475699902
12/13/1982,70381.8613,1,6.661899567
12/14/1982,71390.02309,1,6.87680006
12/15/1982,72342.29579,1,6.793699741
12/16/1982,73236.03911,1,6.707499981
12/17/1982,74082.13664,1,6.41989994
12/18/1982,74885.98709,1,5.991399765
12/19/1982,75651.26303,1,5.534800053
12/20/1982,76381.63703,1,4.879699707
12/21/1982,77080.78167,1,4.201700211
12/22/1982,77752.36952,1,4.074999809
12/23/1982,78400.07315,1,3.920700073
12/24/1982,79027.56514,1,3.786799908
12/25/1982,79638.51807,1,4.551300049
12/26/1982,80236.6045,1,5.694699764
12/27/1982,80825.49701,1,6.847599983
12/28/1982,81408.86819,1,7.853899956
12/29/1982,81990.39059,1,8.512300491
12/30/1982,82573.7368,1,8.805799484
12/31/1982,83162.57939,1,8.85090065
1/1/1983,83760.59093,1,8.406299591
1/2/1983,84371.444,1,7.528399944
1/3/1983,84998.81117,1,6.330999851
1/4/1983,85646.36502,1,5.394500256
1/5/1983,86317.77813,1,4.854000092
1/6/1983,87016.72305,1,4.338200092
1/7/1983,87746.87238,1,4.834899902
1/8/1983,88511.89869,1,5.477799892
1/9/1983,89315.47454,1,5.972799778
1/10/1983,90161.27251,1,6.24090004
1/11/1983,91052.96519,1,6.566599846
1/12/1983,91994.22513,1,6.703700066
1/13/1983,92988.72492,1,6.719299793
1/14/1983,94040.13714,1,6.697800159
1/15/1983,95152.13434,1,6.392499924
1/16/1983,96346.7612,1,6.122999668
1/17/1983,97732.52664,1,5.515200138
1/18/1983,99317.68514,1,4.850599766
1/19/1983,101091.5195,1,4.237699509
1/20/1983,103043.3127,1,3.931800365
1/21/1983,105162.3473,1,3.585400105
1/22/1983,107437.9064,1,4.024400234
1/23/1983,109859.2726,1,5.014699936
1/24/1983,112415.7289,1,6.066200256
1/25/1983,115096.5581,1,7.065099716
1/26/1983,117891.0429,1,7.87130022
1/27/1983,120788.4663,1,8.442299843
1/28/1983,123778.111,1,8.749599457
1/29/1983,126849.2599,1,8.57199955
1/30/1983,129991.1959,1,7.888400078
1/31/1983,133193.2016,1,6.824999809
2/1/1983,136444.5601,1,5.567900181
2/2/1983,139734.554,1,4.919800282
2/3/1983,143052.4663,1,4.263400078
2/4/1983,146387.5797,1,4.459199905
2/5/1983,149729.1771,1,4.71089983
2/6/1983,153066.5413,1,5.050199986
2/7/1983,156388.9552,1,5.381099701
2/8/1983,159685.7015,1,5.754799843
2/9/1983,162946.0632,1,6.029600143
2/10/1983,166159.323,1,6.172100067
2/11/1983,169314.7637,1,6.382100105
2/12/1983,172401.6682,1,6.272799969
2/13/1983,175409.3194,1,6.118599892
2/14/1983,178327,1,5.704899788
2/15/1983,181297.3214,1,5.105800152
2/16/1983,184456.183,1,4.398300171
2/17/1983,187782.7994,1,4.048700333
2/18/1983,191256.3852,1,3.770199776
2/19/1983,194856.155,1,4.131800175
2/20/1983,198561.3236,1,4.653399944
2/21/1983,202351.1056,1,5.286499977
2/22/1983,206204.7156,1,6.018100262
2/23/1983,210101.3684,1,6.772900105
2/24/1983,214020.2784,1,7.436999798
2/25/1983,217940.6605,1,7.850699902
2/26/1983,221841.7292,1,7.871500015
2/27/1983,225702.6992,1,7.418300152
2/28/1983,229502.7852,1,6.717999935
3/1/1983,233221.2018,1,5.648900032
3/2/1983,236837.1636,1,4.856999874
3/3/1983,240329.8853,1,4.856800079
3/4/1983,243678.5816,1,4.772400379
3/5/1983,246862.4672,1,4.590600014
3/6/1983,249860.7566,1,4.485300064
3/7/1983,252652.6645,1,4.518700123
3/8/1983,255217.4055,1,4.675899982
3/9/1983,257534.1945,1,4.913300037
3/10/1983,259582.2458,1,5.253900051
3/11/1983,261340.7744,1,5.536299706
3/12/1983,262788.9946,1,5.615200043
3/13/1983,263906.1214,1,5.52120018
3/14/1983,264671.3692,1,5.304899693
3/15/1983,265063.9527,1,4.869999886
3/16/1983,264977.3718,1,4.345899582
3/17/1983,263910.8861,1,4.539899826
3/18/1983,261845.7391,1,4.751399994
3/19/1983,258852.7043,1,5.023300171
3/20/1983,255002.5549,1,5.122999668
3/21/1983,250366.0644,1,5.272999763
3/22/1983,245014.0061,1,5.530200005
3/23/1983,239017.1533,1,5.888100147
3/24/1983,232446.2795,1,6.269399643
3/25/1983,225372.1579,1,6.541999817
3/26/1983,217865.5619,1,6.564500332
3/27/1983,209997.265,1,6.334300041
3/28/1983,201838.0404,1,5.860300064
3/29/1983,193458.6615,1,5.437099934
3/30/1983,184929.9017,1,5.585599899
3/31/1983,176322.5343,1,5.842899799
4/1/1983,167707.3327,1,5.631199837
4/2/1983,159155.0703,1,5.308599949
4/3/1983,150736.5204,1,4.837500095
4/4/1983,142522.4563,1,4.423099995
4/5/1983,134583.6515,1,4.15530014
4/6/1983,126990.8793,1,4.115499973
4/7/1983,119814.913,1,4.239700317
4/8/1983,113126.526,1,4.385200024
4/9/1983,106996.4917,1,4.598700047
4/10/1983,101495.5834,1,4.597699642
4/11/1983,96694.57451,1,4.704200268
4/12/1983,92664.23837,1,4.637499809
4/13/1983,89475.34833,1,5.272699833
4/14/1983,87198.67775,1,5.786000252
4/15/1983,85905,1,5.933899879
4/16/1983,85140.49583,1,6.255700111
4/17/1983,84403.86166,1,6.25249958
4/18/1983,83694.64434,1,6.096999645
4/19/1983,83012.39075,1,5.815199852
4/20/1983,82356.64773,1,5.559099674
4/21/1983,81726.96215,1,5.41989994
4/22/1983,81122.88086,1,5.485099792
4/23/1983,80543.95073,1,5.556200027
4/24/1983,79989.71861,1,5.608700275
4/25/1983,79459.73136,1,5.425899982
4/26/1983,78953.53585,1,6.046299934
4/27/1983,78470.67892,1,6.360000134
4/28/1983,78010.70745,1,6.531300068
4/29/1983,77573.16829,1,6.243499756
4/30/1983,77157.6083,1,6.154000282
5/1/1983,76763.57434,1,5.759399891
5/2/1983,76390.61326,1,5.200399876
5/3/1983,76038.27193,1,4.612100124
5/4/1983,75706.09721,1,4.12899971
5/5/1983,75393.63595,1,4.134700298
5/6/1983,75100.43502,1,4.224699974
5/7/1983,74826.04127,1,4.269000053
5/8/1983,74570.00156,1,4.402999878
5/9/1983,74331.86276,1,4.378900051
5/10/1983,74111.17172,1,5.110999584
5/11/1983,73907.4753,1,5.902999878
5/12/1983,73720.32036,1,6.667699814
5/13/1983,73549.25375,1,7.041100025
5/14/1983,73393.82235,1,7.375299931
5/15/1983,73253.57301,1,7.312399864
5/16/1983,73127.62401,1,7.2833004
5/17/1983,73012.83526,1,6.809999943
5/18/1983,72908.02978,1,6.178999901
5/19/1983,72812.44631,1,5.593800068
5/20/1983,72725.3236,1,5.53429985
5/21/1983,72645.9004,1,5.48360014
5/22/1983,72573.41546,1,5.263999939
5/23/1983,72507.10753,1,5.659800053
5/24/1983,72446.21535,1,6.316800117
5/25/1983,72389.97768,1,6.662199974
5/26/1983,72337.63326,1,6.950400352
5/27/1983,72288.42083,1,6.844599724
5/28/1983,72241.57916,1,6.65019989
5/29/1983,72196.34698,1,6.273300171
5/30/1983,72151.96305,1,6.047800064
5/31/1983,72107.66611,1,5.483000278
6/1/1983,72062.69491,1,4.917900085
6/2/1983,72016.2882,1,4.406000137
6/3/1983,71967.68473,1,4.284699917
6/4/1983,71916.12324,1,4.241300106
6/5/1983,71860.84249,1,4.133200169
6/6/1983,71801.08123,1,4.168800354
6/7/1983,71736.07819,1,5.011199951
6/8/1983,71665.07213,1,6.077000141
6/9/1983,71587.3018,1,6.987699986
6/10/1983,71502.00595,1,7.612799644
6/11/1983,71408.42331,1,8.154999733
6/12/1983,71305.79266,1,8.302900314
6/13/1983,71193.35272,1,7.925700188
6/14/1983,71070.34225,1,7.863200188
6/15/1983,70936,1,7.083400249
6/16/1983,70687.42459,1,6.081799984
6/17/1983,70231.37088,1,5.749800205
6/18/1983,69581.56192,1,5.382599831
6/19/1983,68751.72081,1,5.00180006
6/20/1983,67755.57062,1,5.581599712
6/21/1983,66606.83442,1,6.186299801
6/22/1983,65319.2353,1,6.601100445
6/23/1983,63906.49632,1,6.920799732
6/24/1983,62382.34056,1,6.963400364
6/25/1983,60760.4911,1,6.895199776
6/26/1983,59054.67102,1,6.710000038
6/27/1983,57278.60339,1,6.37830019
6/28/1983,55446.01129,1,6.06910038
6/29/1983,53570.61779,1,5.720000267
6/30/1983,51666.14598,1,4.99489975
7/1/1983,49746.31892,1,4.526099682
7/2/1983,47824.8597,1,4.30039978
7/3/1983,45915.49138,1,4.095900059
7/4/1983,44031.93705,1,4.037399769
7/5/1983,42187.91979,1,4.621700287
7/6/1983,40397.16266,1,5.67620039
7/7/1983,38673.38874,1,6.649099827
7/8/1983,37030.32112,1,7.538499832
7/9/1983,35481.68287,1,8.30039978
7/10/1983,34041.19706,1,8.699299812
7/11/1983,32722.58677,1,8.649800301
7/12/1983,31539.57507,1,8.020299911
7/13/1983,30505.88505,1,7.772799492
7/14/1983,29635.23978,1,6.788399696
7/15/1983,28941.36233,1,5.936600208
7/16/1983,28413.72836,1,5.430700302
7/17/1983,27915.68945,1,5.063300133
7/18/1983,27424.23223,1,5.159100056
7/19/1983,26940.04779,1,5.668400288
7/20/1983,26463.8272,1,6.124199867
7/21/1983,25996.26152,1,6.468899727
7/22/1983,25538.04184,1,6.618299961
7/23/1983,25089.85923,1,6.722800255
7/24/1983,24652.40476,1,6.709699631
7/25/1983,24226.36949,1,6.513299942
7/26/1983,23812.44451,1,6.241600037
7/27/1983,23411.32089,1,5.78399992
7/28/1983,23023.6897,1,5.476299763
7/29/1983,22650.24201,1,4.790599823
7/30/1983,22291.66889,1,4.303599834
7/31/1983,21948.66143,1,4.025899887
8/1/1983,21621.91068,1,3.902899981
8/2/1983,21312.10773,1,4.667300224
8/3/1983,21019.94364,1,5.122600079
8/4/1983,20746.10949,1,5.909899712
8/5/1983,20491.29636,1,6.907100201
8/6/1983,20256.1953,1,7.781400204
8/7/1983,20041.49741,1,8.374500275
8/8/1983,19847.89375,1,8.547800064
8/9/1983,19676.07538,1,8.222800255
8/10/1983,19526.7334,1,7.475699902
8/11/1983,19400.55886,1,7.117100239
8/12/1983,19298.24284,1,5.933899879
8/13/1983,19220.47642,1,5.179900169
8/14/1983,19167.95066,1,4.968699932
8/15/1983,19141.35665,1,5.211100101
8/16/1983,19141.44248,1,5.164200306
8/17/1983,19168.29761,1,5.412199974
8/18/1983,19220.2581,1,5.666500092
8/19/1983,19295.4981,1,5.874199867
8/20/1983,19392.19178,1,6.083899975
8/21/1983,19508.51329,1,6.25549984
8/22/1983,19642.63678,1,6.165899754
8/23/1983,19792.73641,1,6.05369997
8/24/1983,19956.98633,1,5.696000099
8/25/1983,20133.56071,1,5.142399788
8/26/1983,20320.63369,1,4.776199818
8/27/1983,20516.37943,1,4.326800346
8/28/1983,20718.97209,1,3.870999813
8/29/1983,20926.58582,1,4.100299835
8/30/1983,21137.39477,1,4.526100159
8/31/1983,21349.57311,1,5.078299999
9/1/1983,21561.29499,1,5.523499966
9/2/1983,21770.73457,1,6.028999805
9/3/1983,21976.06599,1,6.812099934
9/4/1983,22175.46342,1,7.438299656
9/5/1983,22367.10101,1,7.729099751
9/6/1983,22549.15292,1,7.643099785
9/7/1983,22719.7933,1,7.199500084
9/8/1983,22877.19631,1,6.276200294
9/9/1983,23019.5361,1,5.712599754
9/10/1983,23144.98683,1,5.514699936
9/11/1983,23251.72265,1,5.368799686
9/12/1983,23337.91772,1,5.201700211
9/13/1983,23401.7462,1,4.987999916
9/14/1983,23441.38224,1,4.855199814
9/15/1983,23455,1,4.774900436
9/16/1983,23433.78948,1,4.92440033
9/17/1983,23372.05385,1,5.185599804
9/18/1983,23272.63697,1,5.408499718
9/19/1983,23138.3827,1,5.418499947
9/20/1983,22972.13491,1,5.416699886
9/21/1983,22776.73748,1,5.171800137
9/22/1983,22555.03428,1,4.785399914
9/23/1983,22309.86916,1,4.486299992
9/24/1983,22044.08599,1,4.542299747
9/25/1983,21760.52866,1,4.905799866
9/26/1983,21462.04101,1,5.022799969
9/27/1983,21151.46693,1,5.125599861
9/28/1983,20831.65027,1,5.203500271
9/29/1983,20505.43492,1,5.344500065
9/30/1983,20175.66473,1,5.598499775
10/1/1983,19845.18357,1,5.771100044
10/2/1983,19516.83531,1,6.214900017
10/3/1983,19193.46382,1,6.515799999
10/4/1983,18877.91297,1,6.557099819
10/5/1983,18573.02662,1,6.225899696
10/6/1983,18281.64864,1,5.886000156
10/7/1983,18006.62291,1,6.340199947
10/8/1983,17750.79329,1,6.412000179
10/9/1983,17517.00364,1,6.277499676
10/10/1983,17308.09784,1,5.84980011
10/11/1983,17126.91975,1,5.320799828
10/12/1983,16976.31324,1,4.819499969
10/13/1983,16859.12218,1,4.431799889
10/14/1983,16778.19043,1,4.149399757
10/15/1983,16736.36188,1,4.286600113
10/16/1983,16758.20164,1,4.407299995
10/17/1983,16972.20944,1,4.543699741
10/18/1983,17391.01137,1,4.613299847
10/19/1983,18004.99317,1,4.605799675
10/20/1983,18804.54059,1,4.635199547
10/21/1983,19780.03938,1,5.29129982
10/22/1983,20921.87527,1,5.687699795
10/23/1983,22220.434,1,6.109200001
10/24/1983,23666.10133,1,6.281899929
10/25/1983,25249.263,1,6.260699749
10/26/1983,26960.30474,1,6.056699753
10/27/1983,28789.61229,1,5.8052001
10/28/1983,30727.57142,1,5.592700005
10/29/1983,32764.56785,1,5.435100079
10/30/1983,34890.98732,1,5.131800175
10/31/1983,37097.2156,1,5.593400002
11/1/1983,39373.6384,1,5.749499798
11/2/1983,41710.64149,1,5.631299973
11/3/1983,44098.61059,1,6.444900036
11/4/1983,46527.93146,1,6.937300205
11/5/1983,48988.98984,1,7.216700077
11/6/1983,51472.17147,1,7.131700039
11/7/1983,53967.86209,1,6.834199905
11/8/1983,56466.44745,1,6.278800011
11/9/1983,58958.31329,1,5.547700405
11/10/1983,61433.84535,1,4.874800205
11/11/1983,63883.42937,1,4.261399746
11/12/1983,66297.45111,1,4.111999989
11/13/1983,68666.2963,1,4.070099831
11/14/1983,70980.35068,1,4.271300316
11/15/1983,73230,1,4.298300266
11/16/1983,75566.16955,1,4.331699848
11/17/1983,78132.05097,1,4.995699883
11/18/1983,80906.42952,1,5.770299911
11/19/1983,83868.09046,1,6.450600147
11/20/1983,86995.81907,1,6.989200115
11/21/1983,90268.40062,1,7.39260006
11/22/1983,93664.62035,1,7.440599918
11/23/1983,97163.26355,1,7.194300175
11/24/1983,100743.1155,1,6.817800045
11/25/1983,104382.9614,1,6.213300228
11/26/1983,108061.5866,1,5.465800285
11/27/1983,111757.7762,1,5.200600147
11/28/1983,115450.3157,1,5.136100292
11/29/1983,119117.9903,1,5.348500252
11/30/1983,122739.5851,1,5.572799683
12/1/1983,126293.8855,1,6.497699738
12/2/1983,129759.6768,1,7.114900112
12/3/1983,133115.7442,1,7.507500172
12/4/1983,136340.873,1,7.481200218
12/5/1983,139413.8484,1,7.413499832
12/6/1983,142313.4558,1,6.984099865
12/7/1983,145018.4803,1,6.397200108
12/8/1983,147507.7072,1,5.807299614
12/9/1983,149759.9219,1,5.06730032
12/10/1983,151753.9095,1,4.28219986
12/11/1983,153468.4554,1,3.999000072
12/12/1983,154882.3448,1,3.838500023
12/13/1983,155974.363,1,3.707000256
12/14/1983,156723.2951,1,3.81760025
12/15/1983,157107.9266,1,4.689400196
12/16/1983,157080.9081,1,5.628599644
12/17/1983,156486.3817,1,6.503200054
12/18/1983,155333.6398,1,7.26060009
12/19/1983,153660.572,1,7.940299988
12/20/1983,151505.0681,1,8.234600067
12/21/1983,148905.0178,1,8.15280056
12/22/1983,145898.3106,1,7.919799805
12/23/1983,142522.8362,1,7.277500153
12/24/1983,138816.4844,1,6.304299831
12/25/1983,134817.1448,1,5.393399715
12/26/1983,130562.707,1,5.052599907
12/27/1983,126091.0608,1,4.704800129
12/28/1983,121440.0957,1,5.299799919
12/29/1983,116647.7016,1,6.076900005
12/30/1983,111751.768,1,6.785899639
12/31/1983,106790.1846,1,7.21570015
1/1/1984,101800.841,1,7.287799835
1/2/1984,96821.62705,1,7.379899979
1/3/1984,91890.43228,1,7.202700138
1/4/1984,87045.1464,1,6.818799973
1/5/1984,82323.65908,1,6.447100163
1/6/1984,77763.85998,1,5.762599945
1/7/1984,73403.63878,1,5.064799786
1/8/1984,69280.88515,1,4.238599777
1/9/1984,65433.48874,1,3.841099977
1/10/1984,61899.33924,1,3.530200005
1/11/1984,58716.32632,1,3.175899982
1/12/1984,55922.33963,1,4.015000343
1/13/1984,53555.26886,1,4.921599865
1/14/1984,51653.00367,1,5.800600052
1/15/1984,50253.43373,1,6.833400249
1/16/1984,49325.73844,1,7.706699848
1/17/1984,48481.65381,1,8.286899567
